Date,Open,High,Low,Close,Volume
2026-05-08 06:40:00,1423.8,1424.2,1422.4,1423.9,139749
2026-05-08 06:45:00,1423.9,1426.6,1423.3,1426.4,169085
2026-05-08 06:50:00,1426.7,1426.8,1425.2,1426.0,118249
2026-05-08 06:55:00,1426.0,1426.2,1425.1,1425.8,49077
2026-05-08 07:00:00,1425.8,1425.8,1423.9,1424.0,32015
2026-05-08 07:05:00,1423.9,1425.0,1423.5,1424.2,58234
2026-05-08 07:10:00,1424.5,1424.9,1423.8,1424.2,24383
2026-05-08 07:15:00,1424.3,1424.9,1423.5,1424.8,86932
2026-05-08 07:20:00,1424.8,1424.9,1423.9,1424.3,28473
2026-05-08 07:25:00,1424.3,1424.5,1422.1,1422.1,62466
2026-05-08 07:30:00,1422.6,1422.7,1421.6,1422.0,71591
2026-05-08 07:35:00,1422.0,1423.7,1421.9,1423.4,99863
2026-05-08 07:40:00,1423.5,1423.7,1422.5,1422.7,69161
2026-05-08 07:45:00,1422.7,1424.0,1422.3,1424.0,201205
2026-05-08 07:50:00,1424.0,1424.7,1423.9,1424.5,58963
2026-05-08 07:55:00,1424.3,1427.5,1424.2,1427.0,191686
2026-05-08 08:00:00,1427.0,1427.4,1425.1,1425.9,64097
2026-05-08 08:05:00,1426.0,1426.2,1425.3,1425.7,29975
2026-05-08 08:10:00,1425.7,1426.7,1425.3,1425.8,56552
2026-05-08 08:15:00,1425.8,1426.2,1425.5,1425.9,27185
2026-05-08 08:20:00,1426.0,1426.0,1424.7,1425.9,105989
2026-05-08 08:25:00,1426.0,1426.0,1424.2,1424.9,79987
2026-05-08 08:30:00,1425.0,1426.7,1423.5,1425.9,103261
2026-05-08 08:35:00,1425.9,1427.3,1425.6,1427.0,136828
2026-05-08 08:40:00,1427.0,1427.3,1425.5,1426.0,39841
2026-05-08 08:45:00,1426.0,1427.4,1425.6,1426.4,73100
2026-05-08 08:50:00,1426.5,1427.6,1426.0,1427.5,87775
2026-05-08 08:55:00,1427.5,1427.5,1426.2,1427.4,40743
2026-05-08 09:00:00,1427.4,1430.8,1427.3,1429.6,168476
2026-05-08 09:05:00,1429.7,1433.6,1429.6,1432.8,406565
2026-05-08 09:10:00,1432.8,1441.7,1432.4,1440.0,320651
2026-05-08 09:15:00,1440.5,1442.8,1439.6,1441.9,160256
2026-05-08 09:20:00,1442.0,1442.6,1439.8,1440.0,79530
2026-05-08 09:25:00,1440.2,1440.5,1437.7,1438.5,76303
2026-05-08 09:30:00,1438.2,1438.5,1433.3,1433.9,296111
2026-05-08 09:35:00,1433.8,1434.7,1433.3,1434.4,261004
2026-05-08 09:40:00,1434.4,1436.3,1433.7,1434.6,237562
2026-05-08 09:45:00,1434.6,1437.4,1434.4,1436.0,270328
2026-05-08 09:50:00,1435.8,1436.5,1434.5,1436.3,283569
2026-05-08 09:55:00,1436.4,1437.2,1434.3,1436.0,244767
